# timestamp tx ty tz qx qy qz qw
1.520520210868796110e+09 -1.904563279822468758e-03 2.349135000258684158e-03 -1.379142049700021744e-02 1.191221214595369372e-02 -8.824160838189768624e-03 4.896582804924927076e-03 9.998781210048182100e-01
1.520520210918798208e+09 -2.441973425447940826e-03 2.320484258234500885e-03 -1.379970461130142212e-02 1.412628315383818861e-02 -1.149224696583890822e-02 2.605816650113299514e-03 9.998307787338415187e-01
1.520520210968816042e+09 -3.206460503861308098e-03 2.890218747779726982e-03 -1.336605381220579147e-02 1.402199889791581021e-02 -1.239574569719531158e-02 3.429975281068936392e-03 9.998189657658473894e-01
1.520520211018817186e+09 -3.665415802970528603e-03 3.465881571173667908e-03 -1.285543292760848999e-02 1.179459562553878890e-02 -1.171161106133822294e-02 3.933126454599959569e-03 9.998541174574769874e-01
1.520520211068819046e+09 -4.114644136279821396e-03 4.129125270992517471e-03 -1.249170303344726562e-02 1.088464706320599849e-02 -1.141346318749792213e-02 4.639205905631688109e-03 9.998648584108464910e-01
1.520520211118819952e+09 -4.566312767565250397e-03 4.973840434104204178e-03 -1.190619356930255890e-02 1.212849444326294726e-02 -1.269097415180682475e-02 5.248142303936735066e-03 9.998321338104589895e-01
1.520520211168822050e+09 -5.131203215569257736e-03 5.847470834851264954e-03 -1.139454264193773270e-02 1.278592200372544868e-02 -1.335727253804907394e-02 5.732160198998790569e-03 9.998126053457776496e-01
1.520520211218822956e+09 -5.969923455268144608e-03 6.859898101538419724e-03 -1.103751547634601593e-02 1.139629568192023282e-02 -1.333327237094875627e-02 6.586501470367408899e-03 9.998244677397095659e-01
1.520520211268824816e+09 -6.515312474220991135e-03 7.753632497042417526e-03 -1.092065684497356415e-02 1.155376488569485188e-02 -1.278319456093900651e-02 7.146147415267442224e-03 9.998260013776909538e-01
1.520520211318827152e+09 -7.006630767136812210e-03 8.804940618574619293e-03 -1.113738119602203369e-02 1.322932130381833035e-02 -1.247727927800184287e-02 7.461948103340081649e-03 9.998067922804696472e-01
1.520520211368833303e+09 -7.540033198893070221e-03 1.033863518387079239e-02 -1.157763134688138962e-02 1.498599446363483613e-02 -1.302348545373399613e-02 7.166573325422288809e-03 9.997771996916832160e-01
1.520520211418835402e+09 -7.930550724267959595e-03 1.223043911159038544e-02 -1.257081981748342514e-02 1.782904717932181499e-02 -1.440128377453116226e-02 8.688522338714282922e-03 9.996995737129691362e-01
1.520520211468836546e+09 -8.369394578039646149e-03 1.449762377887964249e-02 -1.324872672557830811e-02 1.956568586619905972e-02 -1.572431193757976506e-02 1.048983967589251290e-02 9.996298781120186439e-01
1.520520211518838406e+09 -9.904737584292888641e-03 1.669391244649887085e-02 -1.420907303690910339e-02 1.989426405626608732e-02 -1.540836833032011889e-02 1.087806342002571418e-02 9.996241634630921302e-01
1.520520211568839312e+09 -1.191711705178022385e-02 1.890917867422103882e-02 -1.517983432859182358e-02 2.138558398229685117e-02 -1.496238537760111349e-02 1.081541644032643114e-02 9.996008256242943091e-01
1.520520211618841410e+09 -1.518532168120145798e-02 2.086760103702545166e-02 -1.687202043831348419e-02 2.423495140250729943e-02 -1.625760763681907695e-02 9.237135378350460821e-03 9.995314065373069878e-01
1.520520211668842316e+09 -2.005131728947162628e-02 2.222127094864845276e-02 -1.839331351220607758e-02 2.660063608076489866e-02 -1.896119271135205189e-02 6.167350230008365915e-03 9.994472688052141729e-01
1.520520211718845367e+09 -2.635576575994491577e-02 2.326839976012706757e-02 -1.955287158489227295e-02 2.884503244684411341e-02 -2.057035250935996054e-02 4.306238575929636873e-03 9.993629375807913107e-01
1.520520211768861055e+09 -3.449789062142372131e-02 2.397403120994567871e-02 -2.085343189537525177e-02 3.013103579170334917e-02 -1.996526825804578395e-02 2.991553799694845594e-03 9.993420632352901789e-01
1.520520211818862915e+09 -4.474474117159843445e-02 2.443400770425796509e-02 -2.099003642797470093e-02 3.025748034517549909e-02 -2.038494194283957048e-02 3.172681251999891552e-03 9.993292115808591891e-01
1.520520211868863821e+09 -5.712339282035827637e-02 2.451915293931961060e-02 -2.093605883419513702e-02 3.076152090024321384e-02 -2.267682943642327156e-02 3.906610133297938256e-03 9.992618418792352797e-01
1.520520211918865919e+09 -7.171073555946350098e-02 2.431754581630229950e-02 -2.093509212136268616e-02 3.034945879226211285e-02 -2.544019900942529402e-02 5.089460906881348307e-03 9.992025840704451545e-01
1.520520211968866825e+09 -8.863454312086105347e-02 2.372843399643898010e-02 -2.095816656947135925e-02 2.840828141215879024e-02 -2.764912126852547489e-02 5.888863913073556257e-03 9.991965857237999904e-01
1.520520212018867731e+09 -1.077941283583641052e-01 2.283396013081073761e-02 -2.095870114862918854e-02 2.553226034128978916e-02 -2.703764641406014926e-02 6.272279143647614165e-03 9.992886108990720606e-01
1.520520212068870068e+09 -1.299491673707962036e-01 2.223125100135803223e-02 -2.115224115550518036e-02 2.273699898229808794e-02 -2.480977088814117007e-02 7.174965560953905017e-03 9.994078366787786383e-01
1.520520212118870974e+09 -1.552161872386932373e-01 2.160908095538616180e-02 -2.157907374203205109e-02 2.179662185225671178e-02 -2.245839547366195246e-02 8.096773351983362413e-03 9.994773484225967231e-01
1.520520212168889999e+09 -1.833950281143188477e-01 2.146748080849647522e-02 -2.231964841485023499e-02 2.267876995821518568e-02 -2.049951799047168219e-02 8.771042275033466215e-03 9.994941280331517408e-01
1.520520212218891859e+09 -2.133727818727493286e-01 2.165032923221588135e-02 -2.339759841561317444e-02 2.238044060805989902e-02 -1.993738973181389748e-02 9.779972597617073507e-03 9.995028606786779957e-01
1.520520212268893003e+09 -2.447869628667831421e-01 2.159975655376911163e-02 -2.482670173048973083e-02 2.290621272488729127e-02 -1.722007894115589258e-02 1.065951899016780689e-02 9.995324651829778917e-01
1.520520212318894863e+09 -2.764797508716583252e-01 2.131890319287776947e-02 -2.601686865091323853e-02 2.530052856387235427e-02 -1.285048838863312066e-02 1.068364071510171341e-02 9.995401983030159920e-01
1.520520212368895769e+09 -3.085067570209503174e-01 2.071814797818660736e-02 -2.755626291036605835e-02 3.118404912868877332e-02 -9.869603720407479561e-03 8.525935370552741380e-03 9.994285639446166547e-01
1.520520212418898106e+09 -3.411916494369506836e-01 1.926324889063835144e-02 -2.852942980825901031e-02 3.785916973378532918e-02 -8.910662979869511668e-03 4.492725952078812854e-03 9.992332554343090756e-01
1.520520212468899012e+09 -3.738982081413269043e-01 1.694215834140777588e-02 -2.817287109792232513e-02 3.929336273831173648e-02 -1.109691402995804065e-02 4.683645270437421216e-04 9.991659876008576191e-01
1.520520212518900871e+09 -4.063532650470733643e-01 1.305796951055526733e-02 -2.746068686246871948e-02 3.696869625055713288e-02 -1.394280302543382533e-02 -5.011204081530268653e-03 9.992065860346303063e-01
1.520520212568908215e+09 -4.383945763111114502e-01 7.759297266602516174e-03 -2.693557925522327423e-02 3.444143821532047456e-02 -1.485544775848379392e-02 -1.166060648814338900e-02 9.992282688464554363e-01
1.520520212618909121e+09 -4.700936675071716309e-01 1.120541128329932690e-03 -2.631581947207450867e-02 3.224376607082701102e-02 -1.389074612722622504e-02 -1.946872669909753203e-02 9.991938527644745882e-01
1.520520212668911219e+09 -5.028489828109741211e-01 -6.713097915053367615e-03 -2.728530392050743103e-02 2.974653296596056762e-02 -1.320294417708800169e-02 -2.805090755817573125e-02 9.990765599425923682e-01
1.520520212718912125e+09 -5.358006358146667480e-01 -1.556390058249235153e-02 -2.950109541416168213e-02 2.786333133752768795e-02 -1.498005829244276541e-02 -3.631470005745226354e-02 9.988395642845088185e-01
1.520520212768914223e+09 -5.688385963439941406e-01 -2.575598657131195068e-02 -3.273062407970428467e-02 2.708242387065943127e-02 -1.775062035683512909e-02 -4.313471422916546894e-02 9.985443676785751288e-01
1.520520212818915129e+09 -6.015974283218383789e-01 -3.692766278982162476e-02 -3.679986670613288879e-02 2.664093498752329037e-02 -2.041483909301205352e-02 -4.819819388038407842e-02 9.982737245036882312e-01
1.520520212868916988e+09 -6.344788074493408203e-01 -4.868844151496887207e-02 -4.020309820771217346e-02 2.610077117481137896e-02 -2.204904863939445570e-02 -5.221687564429921408e-02 9.980510944316054456e-01
1.520520212918918133e+09 -6.673628687858581543e-01 -6.076205521821975708e-02 -4.126676544547080994e-02 2.461735351909030700e-02 -2.050156337953875849e-02 -5.624102070843995521e-02 9.979031112259264535e-01
1.520520212968946695e+09 -7.015678882598876953e-01 -7.324341684579849243e-02 -4.063928872346878052e-02 2.337921741188708769e-02 -1.683111272217744855e-02 -6.043118502055289110e-02 9.977565823961035418e-01
1.520520213018948793e+09 -7.369240522384643555e-01 -8.556415885686874390e-02 -3.942319005727767944e-02 2.425337466191382352e-02 -1.325048256273421085e-02 -6.635098585287309281e-02 9.974135276833351327e-01
1.520520213068949938e+09 -7.736604809761047363e-01 -9.670439362525939941e-02 -3.594173863530158997e-02 2.545515479571701031e-02 -9.351667380292321211e-03 -7.084222452876304255e-02 9.971188297466609951e-01
1.520520213118951797e+09 -8.105596303939819336e-01 -1.070062369108200073e-01 -3.078970126807689667e-02 2.402181302819165684e-02 -3.699812477301633352e-03 -7.439525979170415193e-02 9.969326001325246045e-01
1.520520213168952703e+09 -8.466025590896606445e-01 -1.159521564841270447e-01 -2.404524385929107666e-02 1.988649293464868004e-02 -7.073668264070005198e-04 -7.807638202404655614e-02 9.967487675442435746e-01
1.520520213218954802e+09 -8.809301257133483887e-01 -1.230025440454483032e-01 -1.728238537907600403e-02 1.505571007141576559e-02 -1.617120072580296693e-03 -8.115116302855653052e-02 9.965867745741104899e-01
1.520520213268956661e+09 -9.146707057952880859e-01 -1.290129423141479492e-01 -1.238956209272146225e-02 1.034165115538306090e-02 -3.007515164248863743e-03 -8.531226482437388736e-02 9.962960516706131919e-01
1.520520213318958759e+09 -9.481407999992370605e-01 -1.340285092592239380e-01 -9.531580843031406403e-03 7.169232898914763147e-03 -4.340632654869187174e-03 -9.039757804743232816e-02 9.958704930315763759e-01
1.520520213368959904e+09 -9.823349714279174805e-01 -1.387166380882263184e-01 -9.245510213077068329e-03 6.616870779564731735e-03 -6.999273685965879017e-03 -9.377393739588474331e-02 9.955469229796395370e-01
1.520520213418983698e+09 -1.015818476676940918e+00 -1.426136046648025513e-01 -1.059555634856224060e-02 7.309874957793498218e-03 -9.569325448238992851e-03 -9.446846658119768814e-02 9.954550228716334548e-01
1.520520213468985796e+09 -1.049568772315979004e+00 -1.455064713954925537e-01 -1.272501144558191299e-02 6.606121969364769399e-03 -1.061944749613283508e-02 -9.288355646515020214e-02 9.955984287983725700e-01
1.520520213518987894e+09 -1.083225965499877930e+00 -1.478616446256637573e-01 -1.476940233260393143e-02 3.897191777296550412e-03 -1.154085195599508819e-02 -8.807454597956124176e-02 9.960394043324164448e-01
1.520520213568988800e+09 -1.116002082824707031e+00 -1.497020274400711060e-01 -1.645192503929138184e-02 1.227143027602116323e-03 -1.163103841743049968e-02 -8.157727387081600834e-02 9.965983952691915837e-01
1.520520213618990660e+09 -1.147808194160461426e+00 -1.499726623296737671e-01 -1.713142171502113342e-02 3.696545001214457220e-03 -9.076767896887924514e-03 -7.637309493352023582e-02 9.970311420461629437e-01
1.520520213668992758e+09 -1.178211927413940430e+00 -1.492828279733657837e-01 -1.750386133790016174e-02 9.170142203336735520e-03 -6.425893075005104788e-03 -7.118960625949380394e-02 9.973999480402921947e-01
1.520520213718993664e+09 -1.208157300949096680e+00 -1.490316987037658691e-01 -1.820367015898227692e-02 1.165793295681825589e-02 -4.194524205220046507e-03 -6.698607013809128319e-02 9.976769842856558768e-01
1.520520213768994570e+09 -1.235301733016967773e+00 -1.481775343418121338e-01 -1.998330652713775635e-02 1.503104123253711649e-02 -1.810067175329629777e-03 -6.616978195459939649e-02 9.976935157714353908e-01
1.520520213818995476e+09 -1.259470939636230469e+00 -1.467814445495605469e-01 -2.176125906407833099e-02 1.966036485193785668e-02 -3.834142818341252420e-03 -6.780053680514325221e-02 9.974977977979057053e-01
1.520520213868997812e+09 -1.280832648277282715e+00 -1.454785466194152832e-01 -2.333000302314758301e-02 2.319226963909689146e-02 -6.282998651676686280e-03 -6.967905322622057473e-02 9.972800369497163420e-01
1.520520213918998718e+09 -1.299784302711486816e+00 -1.438458412885665894e-01 -2.349064871668815613e-02 2.258920801077609480e-02 -7.533803399617665722e-03 -7.025494256233412449e-02 9.972448107327233080e-01
1.520520213968999624e+09 -1.315797448158264160e+00 -1.421512067317962646e-01 -2.334190346300601959e-02 1.901998655704672039e-02 -6.518128493104713081e-03 -7.113164335292970764e-02 9.972642796301434132e-01
1.520520214019001722e+09 -1.328025698661804199e+00 -1.406047195196151733e-01 -2.313795872032642365e-02 1.592691947077287673e-02 -3.644992969973258074e-03 -7.409846593444872898e-02 9.971170766808589159e-01
1.520520214069002628e+09 -1.337541818618774414e+00 -1.396695077419281006e-01 -2.198999561369419098e-02 1.500912257422411591e-02 -1.220819863015588621e-03 -7.908329195635543929e-02 9.967542669945085310e-01
1.520520214119004726e+09 -1.343356251716613770e+00 -1.395055502653121948e-01 -2.115472964942455292e-02 1.526821583950991289e-02 -8.966730633566034501e-04 -8.517446329832494001e-02 9.962486578983873464e-01
1.520520214169006586e+09 -1.345888018608093262e+00 -1.396195441484451294e-01 -2.070935443043708801e-02 1.598348683547640495e-02 -1.267488137327400094e-03 -9.104210302030101010e-02 9.957179606193928834e-01
1.520520214219042540e+09 -1.344826221466064453e+00 -1.402965933084487915e-01 -2.050333656370639801e-02 1.580772145291879649e-02 -1.610342148681708939e-03 -9.585410167981087137e-02 9.952685637212639325e-01
1.520520214269044638e+09 -1.339860081672668457e+00 -1.413613259792327881e-01 -2.076211571693420410e-02 1.457829436342324148e-02 -2.528000522953641627e-03 -9.971319489492264099e-02 9.949062072932586265e-01
1.520520214319045782e+09 -1.331036448478698730e+00 -1.428301036357879639e-01 -2.182948403060436249e-02 1.377069091304269736e-02 -3.476109769326032363e-03 -1.030276029784130132e-01 9.945770949288805785e-01
1.520520214369047642e+09 -1.317578673362731934e+00 -1.446861773729324341e-01 -2.258533425629138947e-02 1.406963929775435253e-02 -4.279500567623908264e-03 -1.059506178777227525e-01 9.942626401993849283e-01
1.520520214419048548e+09 -1.301543831825256348e+00 -1.473383456468582153e-01 -2.432098612189292908e-02 1.361211860739877134e-02 -4.926972240666816286e-03 -1.085635577506152694e-01 9.939840990177289948e-01
1.520520214469050646e+09 -1.279597401618957520e+00 -1.502705961465835571e-01 -2.569400146603584290e-02 1.226764130846993810e-02 -4.462803563120111734e-03 -1.112881563237777260e-01 9.937024376658930569e-01
1.520520214519052744e+09 -1.253770351409912109e+00 -1.537821292877197266e-01 -2.720342762768268585e-02 1.007650224362317999e-02 -2.988533321701668591e-03 -1.144771118165053697e-01 9.933702852618809809e-01
1.520520214569053650e+09 -1.224444270133972168e+00 -1.576080024242401123e-01 -2.864592336118221283e-02 6.765847549479594818e-03 -1.813500409897614339e-03 -1.184336906760956737e-01 9.929372565454674948e-01
1.520520214619057417e+09 -1.191983222961425781e+00 -1.619667559862136841e-01 -3.009898588061332703e-02 3.867797945654017841e-03 -1.547922388621310883e-05 -1.239126599028581577e-01 9.922855902487165425e-01
1.520520214669058561e+09 -1.156158089637756348e+00 -1.662615835666656494e-01 -3.076907619833946228e-02 1.887018842470730619e-03 2.953337867394043091e-04 -1.293853326892762667e-01 9.915925512138178410e-01
1.520520214719060659e+09 -1.118898749351501465e+00 -1.704354733228683472e-01 -3.065901249647140503e-02 1.461594245288044087e-03 -4.448500915869142876e-03 -1.320009377116574956e-01 9.912385318504859377e-01
1.520520214769062519e+09 -1.079374074935913086e+00 -1.747111082077026367e-01 -3.077343665063381195e-02 3.211774608844363953e-03 -1.185361846749953887e-02 -1.329766204939406282e-01 9.910430841467486873e-01
1.520520214819063663e+09 -1.038147091865539551e+00 -1.782286465167999268e-01 -2.969227731227874756e-02 5.436162136468379591e-03 -1.936398868177465274e-02 -1.322005722657538240e-01 9.910189164572820175e-01
1.520520214869065523e+09 -9.969845414161682129e-01 -1.800483167171478271e-01 -2.849803492426872253e-02 7.440715398902384738e-03 -2.803747853066349341e-02 -1.274230303157275479e-01 9.914241811137916027e-01
1.520520214919066429e+09 -9.547867774963378906e-01 -1.805429905652999878e-01 -2.673956751823425293e-02 9.292233433938801995e-03 -3.555261228406289553e-02 -1.179624459630551625e-01 9.923379099379412427e-01
1.520520214969068527e+09 -9.122574329376220703e-01 -1.789341419935226440e-01 -2.510962821543216705e-02 9.796212441773652704e-03 -3.497259696518263683e-02 -1.080791802809063784e-01 9.934786572811284966e-01
1.520520215019062281e+09 -8.703587651252746582e-01 -1.756916493177413940e-01 -2.442036196589469910e-02 5.879746294526259215e-03 -3.041940001455018319e-02 -9.851660596517258783e-02 9.946529882503594155e-01
1.520520215069065332e+09 -8.300417661666870117e-01 -1.708324253559112549e-01 -2.487871609628200531e-02 1.738113486740758490e-03 -2.464900586666321849e-02 -8.943400776637321081e-02 9.956861773300543783e-01
1.520520215119066477e+09 -7.902212142944335938e-01 -1.640408188104629517e-01 -2.661410532891750336e-02 1.168375747041146533e-04 -1.884030177431365860e-02 -8.170600232175301292e-02 9.964783783718700327e-01
1.520520215169068336e+09 -7.514190673828125000e-01 -1.553771644830703735e-01 -2.895040251314640045e-02 -1.635209407869093199e-04 -1.395934756354754065e-02 -7.545484257481083201e-02 9.970514914529302608e-01
1.520520215219068527e+09 -7.131088376045227051e-01 -1.450160294771194458e-01 -3.198871761560440063e-02 -1.315400186165893237e-03 -9.994327634115941078e-03 -6.973828849738121505e-02 9.975143879939516456e-01
1.520520215269074202e+09 -6.746999621391296387e-01 -1.335744857788085938e-01 -3.470106422901153564e-02 -1.895939764143393874e-03 -5.902479141600045463e-03 -6.566994864818970212e-02 9.978221404623860424e-01
1.520520215319072247e+09 -6.369240880012512207e-01 -1.212084367871284485e-01 -3.781395405530929565e-02 6.680581406854888861e-04 -4.534931641737354954e-03 -6.442071196744884876e-02 9.979123007373604803e-01
1.520520215369074345e+09 -5.989800095558166504e-01 -1.080434918403625488e-01 -3.992321714758872986e-02 7.787078196342954277e-03 -7.729254709130009560e-03 -6.223295291241829480e-02 9.980013424873768191e-01
1.520520215419010639e+09 -5.616395473480224609e-01 -9.472998976707458496e-02 -4.175335541367530823e-02 1.638737619971939591e-02 -9.119159133254266941e-03 -6.377203476670643967e-02 9.977882653247157618e-01
1.520520215469011545e+09 -5.254850983619689941e-01 -8.245976269245147705e-02 -4.349298775196075439e-02 2.200124044677745014e-02 -1.324247180004444781e-02 -6.908767844464852592e-02 9.972800384278014407e-01
1.520520215519013405e+09 -4.893310666084289551e-01 -7.084427773952484131e-02 -4.480682685971260071e-02 2.750590428446085187e-02 -2.066462894445929635e-02 -7.202360251608122543e-02 9.968094095767191520e-01
1.520520215569014549e+09 -4.524869918823242188e-01 -6.014959141612052917e-02 -4.674008861184120178e-02 3.262795747022255444e-02 -2.279026154372350288e-02 -6.932767197133238302e-02 9.967997262585525098e-01
1.520520215619016647e+09 -4.145512282848358154e-01 -5.140546336770057678e-02 -5.001377314329147339e-02 3.355571393654923490e-02 -1.761672336712907447e-02 -6.336830859625124102e-02 9.972703357593990514e-01
1.520520215669017553e+09 -3.746058940887451172e-01 -4.359155893325805664e-02 -5.337937548756599426e-02 2.994739782029368427e-02 -1.104680433641549477e-02 -5.621658188600150291e-02 9.979082209295605521e-01
1.520520215719019651e+09 -3.318595588207244873e-01 -3.707403317093849182e-02 -5.597115680575370789e-02 2.666796862552649888e-02 -6.854474370819878433e-03 -4.796456796569151249e-02 9.984694466283644543e-01
1.520520215769021511e+09 -2.870207130908966064e-01 -3.177389875054359436e-02 -5.902724713087081909e-02 2.613634798318042324e-02 -4.861438173656742676e-03 -3.984564909074723299e-02 9.988521321905075023e-01
1.520520215819022417e+09 -2.401746660470962524e-01 -2.774285711348056793e-02 -6.210707128047943115e-02 2.705782867968110558e-02 -4.573067851422118676e-03 -3.392484960484529882e-02 9.990475792157528234e-01
1.520520215869036913e+09 -1.922356337308883667e-01 -2.538791485130786896e-02 -6.541410833597183228e-02 2.579148055665965444e-02 -2.939583201840881201e-03 -3.108005155691217700e-02 9.991797579897796489e-01
1.520520215919038057e+09 -1.451998502016067505e-01 -2.502595074474811554e-02 -6.912258267402648926e-02 2.108483807999715284e-02 -2.974103240523513943e-03 -3.101716171165923991e-02 9.992920093708383966e-01
1.520520215969039917e+09 -9.767027199268341064e-02 -2.672119066119194031e-02 -7.280246168375015259e-02 1.900834110604033775e-02 -6.282664481585048186e-03 -3.002101013845759683e-02 9.993487629680015694e-01
1.520520216019040823e+09 -4.945039376616477966e-02 -2.862814813852310181e-02 -7.501585781574249268e-02 2.230422437274801745e-02 -1.084565306103139719e-02 -2.584586695990329086e-02 9.993582363426544157e-01
1.520520216069042921e+09 -1.580175128765404224e-03 -3.109698928892612457e-02 -7.580016553401947021e-02 2.650351258071908730e-02 -1.380841524263036642e-02 -2.005990962983504600e-02 9.993520358287232286e-01
1.520520216119043827e+09 4.527350515127182007e-02 -3.367658704519271851e-02 -7.461900264024734497e-02 3.008305756637306289e-02 -1.874728821300720646e-02 -1.457526121783348991e-02 9.992652853934977930e-01
1.520520216169045925e+09 9.032753109931945801e-02 -3.659777715802192688e-02 -7.204880565404891968e-02 3.263121541276062243e-02 -2.494396695716944931e-02 -9.985171474079238690e-03 9.991062499272831410e-01
1.520520216219048023e+09 1.332464665174484253e-01 -4.111931845545768738e-02 -7.081272453069686890e-02 3.145603611314500697e-02 -3.124981520837330495e-02 -4.443769552644211834e-03 9.990066164714096475e-01
1.520520216269028902e+09 1.754391044378280640e-01 -4.744717106223106384e-02 -7.104666531085968018e-02 2.736493793188688600e-02 -3.383436468968183813e-02 8.839343901792666739e-04 9.990523582866032148e-01
1.520520216319030762e+09 2.161488533020019531e-01 -5.596570298075675964e-02 -7.297470420598983765e-02 2.394879803138412130e-02 -3.167290004141919829e-02 6.589777275843543107e-03 9.991896002817848288e-01
1.520520216369032145e+09 2.568886876106262207e-01 -6.646429002285003662e-02 -7.542676478624343872e-02 2.247505513046229794e-02 -2.660942864544284941e-02 1.315147265196579471e-02 9.993066841421258673e-01
1.520520216419034004e+09 2.977354824542999268e-01 -7.865789532661437988e-02 -7.749527692794799805e-02 2.134609403252807347e-02 -2.324653410965325795e-02 2.049996512389804307e-02 9.992915962577501032e-01
1.520520216469034910e+09 3.378424048423767090e-01 -9.242413938045501709e-02 -7.887718081474304199e-02 1.875430770428102370e-02 -2.165048228597697341e-02 2.743172635978203058e-02 9.992132069524700677e-01
1.520520216519037008e+09 3.786344826221466064e-01 -1.068705394864082336e-01 -7.963769882917404175e-02 1.336059007460514182e-02 -2.226868171926743925e-02 3.272774668737354897e-02 9.991268663408623407e-01
1.520520216569038868e+09 4.208751916885375977e-01 -1.213409528136253357e-01 -7.895281910896301270e-02 6.236727265268005548e-03 -2.605600806169337466e-02 3.541909855474205393e-02 9.990133508289451569e-01
1.520520216619040966e+09 4.653541445732116699e-01 -1.350980997085571289e-01 -7.731408625841140747e-02 3.979609265407298840e-03 -2.864236884065903682e-02 3.965075976931609070e-02 9.987950714070459313e-01
1.520520216669037342e+09 5.107407569885253906e-01 -1.470363885164260864e-01 -7.414354383945465088e-02 7.696676368534589516e-03 -2.892944527188193518e-02 4.750529202222648906e-02 9.984223032359715866e-01
1.520520216719039679e+09 5.570368766784667969e-01 -1.576920449733734131e-01 -7.108404487371444702e-02 1.336627962199130916e-02 -2.769167431087679251e-02 5.851047639021946661e-02 9.978131277426233181e-01
1.520520216769040585e+09 6.025746464729309082e-01 -1.673090159893035889e-01 -6.698080152273178101e-02 1.573857025013605804e-02 -2.805957798335593362e-02 7.216106727696509904e-02 9.968739829383285178e-01
1.520520216819042444e+09 6.471443176269531250e-01 -1.749844700098037720e-01 -6.387300789356231689e-02 1.376715982529066150e-02 -2.866922004997593532e-02 8.585350390893667361e-02 9.958000386616928656e-01
1.520520216869043589e+09 6.930437088012695312e-01 -1.835216581821441650e-01 -6.296450644731521606e-02 7.537320703814512877e-03 -2.943612814339236286e-02 9.797278768165014473e-02 9.947251057605914770e-01
1.520520216919044495e+09 7.386442422866821289e-01 -1.920385360717773438e-01 -6.384832412004470825e-02 -7.749109799666975985e-04 -2.714081517534823809e-02 1.065095008226465689e-01 9.939408945702462583e-01
