#timestamp tx ty tz qx qy qz qw
1.403636580263555765e+09 4.212142899632453918e-03 -1.237352006137371063e-02 -2.421695888042449951e-01 -5.640737934656062796e-02 -8.262794393736426768e-01 -3.895254003431583914e-03 5.604153126208104574e-01
1.403636580313555479e+09 5.882927216589450836e-03 -1.374493911862373352e-02 -2.621621787548065186e-01 -5.449860211919299591e-02 -8.285628649877948559e-01 -5.376724665297269792e-03 5.572114248309566475e-01
1.403636580363555670e+09 8.000414818525314331e-03 -1.554612815380096436e-02 -2.798067033290863037e-01 -5.369112412822569375e-02 -8.316624407776190830e-01 -4.490419566104940537e-03 5.526614550715304164e-01
1.403636580413555622e+09 1.017401274293661118e-02 -1.698049157857894897e-02 -2.944474816322326660e-01 -5.267005091455864013e-02 -8.358656848568208897e-01 -5.109644647926932584e-03 5.463774465944468695e-01
1.403636580463555574e+09 1.210540998727083206e-02 -1.848193816840648651e-02 -3.052569031715393066e-01 -5.233253927110501774e-02 -8.405752803709295451e-01 -4.414980313246221269e-03 5.391428487067273512e-01
1.403636580513555527e+09 1.338227186352014542e-02 -1.963136531412601471e-02 -3.115503489971160889e-01 -5.231563740046109301e-02 -8.450731022215843824e-01 -3.793377386967978181e-03 5.320715518358137830e-01
1.403636580563555717e+09 1.364024076610803604e-02 -2.025946229696273804e-02 -3.090610802173614502e-01 -5.267615496068688008e-02 -8.482606809530928160e-01 -1.947451549938618515e-03 5.269489987465710845e-01
1.403636580613555431e+09 1.295921672135591507e-02 -2.056953497231006622e-02 -2.963102161884307861e-01 -5.238557526736169895e-02 -8.493732672018704521e-01 -2.773577049491144850e-04 5.251863740991680185e-01
1.403636580663555622e+09 1.147789135575294495e-02 -2.059064246714115143e-02 -2.752137780189514160e-01 -5.211465447330010381e-02 -8.485920441623755472e-01 -4.549810524557574838e-04 5.264744992548938685e-01
1.403636580713555574e+09 9.099489077925682068e-03 -2.017635665833950043e-02 -2.473278343677520752e-01 -5.112143056503554162e-02 -8.467129175897604165e-01 -3.084145612453062166e-03 5.295793826891878053e-01
1.403636580763555765e+09 5.906053818762302399e-03 -1.946886256337165833e-02 -2.148967981338500977e-01 -4.971145244243741629e-02 -8.441313724714136768e-01 -7.298358390544459201e-03 5.337768555027406769e-01
1.403636580813555479e+09 2.133037429302930832e-03 -1.832085475325584412e-02 -1.791667789220809937e-01 -4.889877988689573379e-02 -8.408975778510605625e-01 -1.241210781133337583e-02 5.388377422466547051e-01
1.403636580863555670e+09 -1.894839806482195854e-03 -1.707541942596435547e-02 -1.404754668474197388e-01 -4.886841306702956883e-02 -8.370081024000436409e-01 -1.890607886610780677e-02 5.446759356745043412e-01
1.403636580913555622e+09 -5.796947050839662552e-03 -1.617518439888954163e-02 -1.019765511155128479e-01 -4.894056973615074080e-02 -8.328025996846941670e-01 -2.542229391841396846e-02 5.508160832476132196e-01
1.403636580963555574e+09 -9.316982701420783997e-03 -1.603282988071441650e-02 -6.370005011558532715e-02 -4.854136572485157064e-02 -8.285751751784510288e-01 -2.856813325938369411e-02 5.570375002220581129e-01
1.403636581013555527e+09 -1.207677833735942841e-02 -1.622602529823780060e-02 -2.783766388893127441e-02 -4.747786979142912256e-02 -8.247161862523545439e-01 -2.975070389547274791e-02 5.627645685641232687e-01
1.403636581063555717e+09 -1.460561342537403107e-02 -1.655041798949241638e-02 5.986478179693222046e-03 -4.722171957600587722e-02 -8.209060914853951729e-01 -2.925879468437863132e-02 5.683548373121093400e-01
1.403636581113555431e+09 -1.724104024469852448e-02 -1.604072935879230499e-02 3.751708567142486572e-02 -4.810740876638220503e-02 -8.170271611557469171e-01 -2.949494687894272521e-02 5.738312846683890633e-01
1.403636581163555622e+09 -1.928201504051685333e-02 -1.557888183742761612e-02 6.663417071104049683e-02 -5.040527117966244613e-02 -8.123086067189895232e-01 -2.873528925228267805e-02 5.803346614145551419e-01
1.403636581213555574e+09 -2.086460962891578674e-02 -1.408598385751247406e-02 9.199775755405426025e-02 -5.209657116964030305e-02 -8.075341470128372112e-01 -2.835094167298453371e-02 5.868311279975449990e-01
1.403636581263555765e+09 -2.148464694619178772e-02 -1.273745298385620117e-02 1.146785244345664978e-01 -5.365796291698057829e-02 -8.018680032833082061e-01 -2.746178724093549517e-02 5.944530078715843935e-01
1.403636581313555479e+09 -2.083764784038066864e-02 -1.172439195215702057e-02 1.321581900119781494e-01 -5.260455729257542540e-02 -7.973772470612658925e-01 -2.817371179833982192e-02 6.005235452374477756e-01
1.403636581363555670e+09 -1.970290206372737885e-02 -1.142371259629726410e-02 1.422547698020935059e-01 -5.255543244650801027e-02 -7.940417232129307612e-01 -2.916832904554978942e-02 6.048841846982698778e-01
1.403636581413555622e+09 -1.760805957019329071e-02 -1.063519623130559921e-02 1.433369368314743042e-01 -5.142532050344274935e-02 -7.924874653158152649e-01 -3.286418911271702520e-02 6.068269924800611115e-01
1.403636581463555574e+09 -1.588146016001701355e-02 -9.591443464159965515e-03 1.347626447677612305e-01 -4.989371737570195281e-02 -7.940016851718121327e-01 -3.546829089616587716e-02 6.048255461301723646e-01
1.403636581513555527e+09 -1.403519697487354279e-02 -8.568981662392616272e-03 1.168181076645851135e-01 -4.873373810503801168e-02 -7.973311062458734444e-01 -3.769334178268011343e-02 6.003893251618447335e-01
1.403636581563555717e+09 -1.336366496980190277e-02 -7.763201836496591568e-03 9.242381155490875244e-02 -5.038302781346876841e-02 -8.014209301079245895e-01 -3.706310800478675171e-02 5.948212919174311608e-01
1.403636581613555431e+09 -1.257654186338186264e-02 -6.883583031594753265e-03 6.382633000612258911e-02 -5.098087232766093657e-02 -8.052691050918502347e-01 -3.509874567659588412e-02 5.896699899886471696e-01
1.403636581663555622e+09 -1.183159463107585907e-02 -6.174821872264146805e-03 3.227863088250160217e-02 -5.271702214647856766e-02 -8.084455659319741416e-01 -3.298568324817816033e-02 5.852765390835247272e-01
1.403636581713555574e+09 -1.102092862129211426e-02 -4.573829472064971924e-03 3.238074350520037115e-05 -5.110747283482219849e-02 -8.106551042796671380e-01 -3.311784642364563880e-02 5.823482947292107914e-01
1.403636581763555765e+09 -9.801235049962997437e-03 -3.360156901180744171e-03 -3.342520445585250854e-02 -5.188828017741347470e-02 -8.115829926456505916e-01 -3.084775058536774750e-02 5.811102035865338689e-01
1.403636581813555479e+09 -7.532879710197448730e-03 -3.057564143091440201e-03 -6.681602448225021362e-02 -5.022815552014158608e-02 -8.123815553935183065e-01 -2.821599470493439329e-02 5.802733825467643047e-01
1.403636581863555670e+09 -5.297872703522443771e-03 -2.981995465233922005e-03 -1.009071916341781616e-01 -5.006307854564898824e-02 -8.137236420716266183e-01 -2.701895919447710320e-02 5.784613196612776731e-01
1.403636581913555622e+09 -2.838904969394207001e-03 -3.849385539069771767e-03 -1.344271302223205566e-01 -5.110247094601853834e-02 -8.163678104269213032e-01 -2.391549774499208275e-02 5.747696795496216593e-01
1.403636581963555574e+09 -4.051311989314854145e-04 -4.486085381358861923e-03 -1.664584577083587646e-01 -5.343165573605947183e-02 -8.199729274763410958e-01 -2.469522125578018160e-02 5.693677216161012744e-01
1.403636582013555527e+09 1.160139800049364567e-03 -5.376366898417472839e-03 -1.964057832956314087e-01 -5.590209532520956648e-02 -8.243748839533255879e-01 -2.503117268427372533e-02 5.627205761647980919e-01
1.403636582063555717e+09 3.036726033315062523e-03 -6.346873007714748383e-03 -2.234366089105606079e-01 -5.691683224973469873e-02 -8.291768386789243328e-01 -2.586349086224513580e-02 5.554793643741402498e-01
1.403636582113555431e+09 4.675039555877447128e-03 -7.681590970605611801e-03 -2.457027137279510498e-01 -5.632938546427811166e-02 -8.339346842525041659e-01 -2.550752338368954611e-02 5.483879183431411564e-01
1.403636582163555622e+09 6.691053975373506546e-03 -9.767745621502399445e-03 -2.619266808032989502e-01 -5.604528088121233514e-02 -8.378188348335484648e-01 -2.327057832795987116e-02 5.425652096046921224e-01
1.403636582213555574e+09 8.194332011044025421e-03 -1.171238254755735397e-02 -2.703577578067779541e-01 -5.474470940986404799e-02 -8.409684939720860619e-01 -2.189631802453609680e-02 5.378620270988825336e-01
1.403636582263555765e+09 8.114593103528022766e-03 -1.303249783813953400e-02 -2.698931097984313965e-01 -5.407204569598987598e-02 -8.429105438417788809e-01 -2.105393150950951239e-02 5.349156577654092803e-01
1.403636582313555479e+09 6.794742774218320847e-03 -1.415561605244874954e-02 -2.599689662456512451e-01 -5.338699443205870837e-02 -8.435257199342898193e-01 -1.963843481176026640e-02 5.340678987853449966e-01
1.403636582363555670e+09 4.718694835901260376e-03 -1.524209044873714447e-02 -2.428563982248306274e-01 -5.357644696712949434e-02 -8.422945732102099514e-01 -1.815688480353804327e-02 5.360408042353113078e-01
1.403636582413555622e+09 2.605624031275510788e-03 -1.621388643980026245e-02 -2.177267670631408691e-01 -5.319339513967732275e-02 -8.389088080222195654e-01 -1.820450125634198030e-02 5.413603889002784886e-01
1.403636582463555574e+09 4.636445955839008093e-04 -1.679239794611930847e-02 -1.887909173965454102e-01 -5.342361728735697812e-02 -8.347466641395702158e-01 -1.837940953396181853e-02 5.477281452773596904e-01
1.403636582513555527e+09 -1.448344904929399490e-03 -1.673775725066661835e-02 -1.573465764522552490e-01 -5.239448071378815380e-02 -8.315168814529189101e-01 -2.112172814754805297e-02 5.526195498257421290e-01
1.403636582563555717e+09 -2.745255595073103905e-03 -1.753024943172931671e-02 -1.241942197084426880e-01 -5.293917627506301155e-02 -8.286877217091683789e-01 -2.323083544269963566e-02 5.567175511769142382e-01
1.403636582613555431e+09 -4.500072915107011795e-03 -1.664708554744720459e-02 -9.110846370458602905e-02 -5.263014587491209040e-02 -8.268541229733297193e-01 -2.717230130258052948e-02 5.592888279852488154e-01
1.403636582663555622e+09 -5.769543815404176712e-03 -1.552331075072288513e-02 -5.774748325347900391e-02 -5.402686149867445137e-02 -8.253192447853852087e-01 -2.953550243415239973e-02 5.612992931756164428e-01
1.403636582713555574e+09 -7.328435778617858887e-03 -1.423675008118152618e-02 -2.553565241396427155e-02 -5.522027319699331083e-02 -8.236647368335654473e-01 -3.023345812523706502e-02 5.635716997283773955e-01
1.403636582763555765e+09 -9.390670806169509888e-03 -1.206068973988294601e-02 6.927513517439365387e-03 -5.792252744687243632e-02 -8.214106067319819626e-01 -3.103667684099818344e-02 5.665388959754052989e-01
1.403636582813555479e+09 -1.139363460242748260e-02 -9.368219412863254547e-03 3.872630000114440918e-02 -6.165716176920047614e-02 -8.183194070177659540e-01 -3.260996061706097904e-02 5.705158481315065755e-01
1.403636582863555670e+09 -1.359567791223526001e-02 -5.957542918622493744e-03 7.064749300479888916e-02 -6.608094587216288562e-02 -8.141113582460645093e-01 -3.509223603821075288e-02 5.758685092425414043e-01
1.403636582913555622e+09 -1.396880857646465302e-02 -2.746623707935214043e-03 1.004841923713684082e-01 -6.980783168806133088e-02 -8.088111502602273184e-01 -3.639390150920240874e-02 5.827751485630440209e-01
1.403636582963555574e+09 -1.424631569534540176e-02 -2.335211174795404077e-04 1.270093321800231934e-01 -7.095263368405538285e-02 -8.036424513412636639e-01 -3.790037423404742783e-02 5.896508253266674604e-01
1.403636583013555527e+09 -1.367960497736930847e-02 1.308184582740068436e-03 1.478996425867080688e-01 -7.204438080739561379e-02 -7.984914272086111042e-01 -3.951900868689831731e-02 5.963717765126373971e-01
1.403636583063555717e+09 -1.259846705943346024e-02 2.755543217062950134e-03 1.610263735055923462e-01 -7.097795123805548945e-02 -7.948133405883528457e-01 -4.022320086878699436e-02 6.013451406411299827e-01
1.403636583113555431e+09 -1.192293316125869751e-02 3.679327201098203659e-03 1.675820797681808472e-01 -7.059090568679875222e-02 -7.932528835620286101e-01 -4.182834913883422961e-02 6.033383594328842747e-01
1.403636583163555622e+09 -1.125091966241598129e-02 4.648838657885789871e-03 1.651410013437271118e-01 -7.000202786211479067e-02 -7.931283230340376855e-01 -4.472616751703871463e-02 6.033628669678342549e-01
1.403636583213555574e+09 -1.061690412461757660e-02 5.653691012412309647e-03 1.543200612068176270e-01 -6.873778561775681362e-02 -7.935405465039047090e-01 -4.608878200248884421e-02 6.028634522478359958e-01
1.403636583263555765e+09 -1.049429364502429962e-02 5.585359409451484680e-03 1.363389045000076294e-01 -6.761649626142127167e-02 -7.946298879791824366e-01 -4.601823286796273560e-02 6.015593676498033338e-01
1.403636583313555479e+09 -1.100848522037267685e-02 5.871533416211605072e-03 1.132936477661132812e-01 -6.721386528263222082e-02 -7.956290809497306160e-01 -4.495358112474572010e-02 6.003630879766977957e-01
1.403636583363555670e+09 -1.149373780936002731e-02 6.746760569512844086e-03 8.602639287710189819e-02 -6.628236952711953622e-02 -7.970035711952939694e-01 -4.461054526175364798e-02 5.986667305298227770e-01
1.403636583413555622e+09 -1.128863729536533356e-02 7.912936620414257050e-03 5.563047155737876892e-02 -6.560060584430578434e-02 -7.983545000733649477e-01 -4.217046150502722079e-02 5.971166593739622996e-01
1.403636583463555574e+09 -1.056043338030576706e-02 8.937791921198368073e-03 2.280414663255214691e-02 -6.291493801372347039e-02 -8.004426991688075033e-01 -4.109336081496704068e-02 5.946801927246394559e-01
1.403636583513555527e+09 -1.003396511077880859e-02 9.270507842302322388e-03 -1.109982375055551529e-02 -6.148076850744624983e-02 -8.026787811342688261e-01 -4.042754109057832002e-02 5.918551371255537097e-01
1.403636583563555717e+09 -9.098936803638935089e-03 1.005177292972803116e-02 -4.597543552517890930e-02 -6.014668208948895090e-02 -8.056755179711379000e-01 -4.067617783854126506e-02 5.878901129735147890e-01
1.403636583613555431e+09 -9.074011817574501038e-03 1.045181509107351303e-02 -8.135870844125747681e-02 -6.049195547543799456e-02 -8.090433402970769183e-01 -4.320408417848565358e-02 5.830291621814505110e-01
1.403636583663555622e+09 -8.501597680151462555e-03 1.012678071856498718e-02 -1.162792667746543884e-01 -6.051078140515188386e-02 -8.136547402847160715e-01 -3.886949824442951368e-02 5.768826319557344151e-01
1.403636583713555574e+09 -7.485268171876668930e-03 9.610390290617942810e-03 -1.496642529964447021e-01 -6.304052062156002834e-02 -8.194561067784943420e-01 -3.450681044767751199e-02 5.686183798083944696e-01
1.403636583763555765e+09 -6.359239108860492706e-03 8.495140820741653442e-03 -1.802686601877212524e-01 -6.533044398135587350e-02 -8.258993399971622518e-01 -2.980163798262374514e-02 5.592263188146666675e-01
1.403636583813555479e+09 -4.501331597566604614e-03 7.836791686713695526e-03 -2.086737453937530518e-01 -6.767058083915283850e-02 -8.314613941381430173e-01 -2.724823053209713547e-02 5.507723454201536306e-01
1.403636583863555670e+09 -2.745557343587279320e-03 7.108731195330619812e-03 -2.343556284904479980e-01 -6.807443591935388727e-02 -8.355786317717813771e-01 -2.673221602055991797e-02 5.444810464353094792e-01
1.403636583913555622e+09 -6.994665600359439850e-04 6.759269163012504578e-03 -2.560590207576751709e-01 -6.598978219693743541e-02 -8.385677590660998160e-01 -2.864876458574827298e-02 5.400265830384375354e-01
1.403636583963555574e+09 2.767757745459675789e-03 7.137156557291746140e-03 -2.721254527568817139e-01 -6.251994929697611558e-02 -8.404309894265530323e-01 -2.909533523218186049e-02 5.375132272038850578e-01
1.403636584013555527e+09 4.913941957056522369e-03 5.766109097748994827e-03 -2.826510965824127197e-01 -5.967312830968016235e-02 -8.414837932738941095e-01 -2.755066822737296112e-02 5.362696188442339640e-01
1.403636584063555717e+09 6.368068512529134750e-03 4.106130450963973999e-03 -2.873677015304565430e-01 -5.670482738251068910e-02 -8.416738661511995456e-01 -2.509866894802678661e-02 5.364137604560959005e-01
1.403636584113555431e+09 6.577139720320701599e-03 3.136571031063795090e-03 -2.848633825778961182e-01 -5.514036674365024177e-02 -8.418720643745036813e-01 -2.264275663181162732e-02 5.363751231678254294e-01
1.403636584163555622e+09 5.371293053030967712e-03 2.175255678594112396e-03 -2.747193872928619385e-01 -5.364961888218926916e-02 -8.420313554802936196e-01 -2.125965829051342307e-02 5.363328646570018066e-01
1.403636584213555574e+09 3.668693592771887779e-03 1.723034307360649109e-03 -2.575373351573944092e-01 -5.260990194694353111e-02 -8.421353709251696573e-01 -2.127063836075418143e-02 5.362721092855622373e-01
1.403636584263555765e+09 1.449930365197360516e-03 1.288643805310130119e-03 -2.347467094659805298e-01 -5.249029071176909006e-02 -8.413356614845363124e-01 -2.119730839786012830e-02 5.375404619301302755e-01
1.403636584313555479e+09 -1.965732517419382930e-04 8.526964811608195305e-04 -2.078865766525268555e-01 -5.237475285740604558e-02 -8.402859369071045137e-01 -2.157408134075825684e-02 5.391762128595599668e-01
1.403636584363555670e+09 -3.391550388187170029e-03 1.376332598738372326e-03 -1.773372143507003784e-01 -5.158616675886237846e-02 -8.394945969270234398e-01 -2.375350941100653687e-02 5.403919502732462687e-01
1.403636584413555622e+09 -7.235657889395952225e-03 2.808262826874852180e-03 -1.439787596464157104e-01 -5.105685630155295390e-02 -8.384497457823306688e-01 -2.893762371855447546e-02 5.418097776486420214e-01
1.403636584463555574e+09 -1.168902777135372162e-02 4.087400622665882111e-03 -1.092086508870124817e-01 -5.083589747266967912e-02 -8.365386920176276497e-01 -3.322069052093943459e-02 5.445320137575905273e-01
1.403636584513555527e+09 -1.566291414201259613e-02 5.251544993370771408e-03 -7.339006662368774414e-02 -5.120211198945326392e-02 -8.335379521537639169e-01 -3.536194377682751883e-02 5.489465902794673502e-01
1.403636584563555717e+09 -1.947557181119918823e-02 6.017217878252267838e-03 -3.676524385809898376e-02 -5.270329996204627110e-02 -8.295855741752252710e-01 -3.680070695179513129e-02 5.546673284603307330e-01
1.403636584613555431e+09 -2.321559004485607147e-02 6.595469079911708832e-03 -1.561085518915206194e-04 -5.480641768618282200e-02 -8.243635737832936128e-01 -3.884484173319073530e-02 5.620605243835999909e-01
1.403636584663555622e+09 -2.596971392631530762e-02 7.741753011941909790e-03 3.516301885247230530e-02 -5.777747533405751951e-02 -8.180486595671657701e-01 -4.171726939482688773e-02 5.707169380337551168e-01
1.403636584713555574e+09 -2.791601419448852539e-02 8.386851288378238678e-03 6.879326701164245605e-02 -5.953078741708524302e-02 -8.116252456028730800e-01 -4.470456037603761507e-02 5.794152641509913160e-01
1.403636584763555765e+09 -2.887074835598468781e-02 8.713258430361747742e-03 9.999826550483703613e-02 -6.194879622824529114e-02 -8.056753565774910086e-01 -4.806709850824176372e-02 5.871448888397163834e-01
1.403636584813555479e+09 -2.908432669937610626e-02 8.869180455803871155e-03 1.286423355340957642e-01 -6.299939511448127138e-02 -8.006871633453961357e-01 -4.976701174190958227e-02 5.936786902116270026e-01
1.403636584863555670e+09 -2.878452651202678680e-02 8.604815229773521423e-03 1.528059542179107666e-01 -6.530462169444253839e-02 -7.964764193538870218e-01 -4.945523637118389576e-02 5.990949836161434394e-01
1.403636584913555622e+09 -2.776465751230716705e-02 8.462750352919101715e-03 1.713378727436065674e-01 -6.623292441983882894e-02 -7.934884698713552398e-01 -4.826237435352189603e-02 6.030422797165815307e-01
1.403636584963555574e+09 -2.742299251258373260e-02 7.830887101590633392e-03 1.826722621917724609e-01 -6.927420631305822307e-02 -7.918302059408321991e-01 -4.735923344717347244e-02 6.049488509838593098e-01
1.403636585013555527e+09 -2.698885090649127960e-02 7.580337114632129669e-03 1.877172589302062988e-01 -7.103963652866637779e-02 -7.916613495746838147e-01 -4.813530100625340591e-02 6.049038522182701438e-01
1.403636585063555717e+09 -2.691255882382392883e-02 7.173961494117975235e-03 1.846673637628555298e-01 -7.285552794846232583e-02 -7.922576206884419658e-01 -4.903359427094424600e-02 6.038341172385940370e-01
1.403636585113555431e+09 -2.745795994997024536e-02 7.127577904611825943e-03 1.747238785028457642e-01 -7.339979457182334299e-02 -7.935913529801102984e-01 -4.876386952530677166e-02 6.020359787096871695e-01
1.403636585163555622e+09 -2.812085859477519989e-02 6.968697998672723770e-03 1.598554253578186035e-01 -7.528030801528030891e-02 -7.952160760459340283e-01 -5.048070055442368392e-02 5.995131078590079099e-01
1.403636585213555574e+09 -2.864029817283153534e-02 7.864710874855518341e-03 1.390825062990188599e-01 -7.650494718439355968e-02 -7.969875484599413529e-01 -5.296141380675022103e-02 5.967854968945844885e-01
1.403636585263555765e+09 -2.926081977784633636e-02 9.801020845770835876e-03 1.147239655256271362e-01 -7.572129875876430771e-02 -7.989714490620055676e-01 -5.726562632959977112e-02 5.938278846089358742e-01
1.403636585313555479e+09 -3.015069104731082916e-02 1.170167699456214905e-02 8.894237875938415527e-02 -7.503223043065276876e-02 -8.008335626504976545e-01 -6.071314886716006748e-02 5.910581044903679970e-01
1.403636585363555670e+09 -3.068619221448898315e-02 1.401956938207149506e-02 6.140444055199623108e-02 -7.252252345987110493e-02 -8.027248056694844536e-01 -6.367526417705648978e-02 5.884885986031360705e-01
1.403636585413555622e+09 -3.133232891559600830e-02 1.591169834136962891e-02 3.415511548519134521e-02 -7.129483503972329494e-02 -8.049088529068229025e-01 -6.483110634512435910e-02 5.855217439676756452e-01
1.403636585463555574e+09 -3.067971207201480865e-02 1.694389060139656067e-02 7.042631972581148148e-03 -6.830855741862376651e-02 -8.078274776344175345e-01 -6.270815752851105485e-02 5.820793711699294715e-01
1.403636585513555527e+09 -2.921328134834766388e-02 1.783974282443523407e-02 -1.863281615078449249e-02 -6.611279963879865273e-02 -8.116454261858196961e-01 -6.055341496679364499e-02 5.772296629690980563e-01
1.403636585563555717e+09 -2.586975321173667908e-02 1.806461997330188751e-02 -4.317353665828704834e-02 -6.232182589186890942e-02 -8.153684614443962309e-01 -5.550048790565469126e-02 5.728961144409481232e-01
1.403636585613555431e+09 -2.069990336894989014e-02 1.762091740965843201e-02 -6.488483399152755737e-02 -5.916086695454469968e-02 -8.192471419676203848e-01 -4.927063080828781444e-02 5.682486402437104678e-01
1.403636585663555622e+09 -1.531833969056606293e-02 1.685479283332824707e-02 -8.280622959136962891e-02 -5.738248771327127129e-02 -8.233623106802411273e-01 -4.231323842399013074e-02 5.630198445074605651e-01
1.403636585713555574e+09 -9.064366109669208527e-03 1.531731057912111282e-02 -9.704712778329849243e-02 -5.599480067261668886e-02 -8.276011816979730318e-01 -3.542768783559194223e-02 5.573919135441205430e-01
1.403636585763555765e+09 -3.585862228646874428e-03 1.448457129299640656e-02 -1.071591153740882874e-01 -5.621343485458098893e-02 -8.318953524306865743e-01 -2.997415516478185368e-02 5.512637502758831465e-01
1.403636585813555479e+09 1.871700515039265156e-03 1.322900038212537766e-02 -1.138307079672813416e-01 -5.713895903909148311e-02 -8.361877540091575689e-01 -2.350621970221783083e-02 5.449519584700659447e-01
1.403636585863555670e+09 6.934300065040588379e-03 1.219154242426156998e-02 -1.174282133579254150e-01 -5.797636244673991246e-02 -8.410182211900348870e-01 -1.818645848882884802e-02 5.375838034682853817e-01
1.403636585913555622e+09 1.183332409709692001e-02 1.097385399043560028e-02 -1.185477301478385925e-01 -5.921455993329536455e-02 -8.458921588720449414e-01 -1.392185262722870145e-02 5.298738278780363853e-01
1.403636585963555574e+09 1.612333580851554871e-02 1.010295934975147247e-02 -1.184156909584999084e-01 -6.162805422797769384e-02 -8.515270350848781478e-01 -1.222331177347543013e-02 5.205326907130027880e-01
1.403636586013555527e+09 1.971559785306453705e-02 9.409114718437194824e-03 -1.175718083977699280e-01 -6.567487591596282703e-02 -8.576064347931821041e-01 -1.288454180827209097e-02 5.099333311886379283e-01
1.403636586063555717e+09 2.261430397629737854e-02 9.236874058842658997e-03 -1.165564507246017456e-01 -7.025188504804583123e-02 -8.635844633761510236e-01 -1.757932342273405002e-02 4.989764670307813010e-01
1.403636586113555431e+09 2.553926035761833191e-02 8.183712139725685120e-03 -1.147230640053749084e-01 -7.568497390899191213e-02 -8.685581035835393537e-01 -2.106750785522332192e-02 4.893207184828076706e-01
1.403636586163555622e+09 2.829904854297637939e-02 6.155546754598617554e-03 -1.122742518782615662e-01 -8.076781655517079050e-02 -8.728124365309708477e-01 -2.363201194479891756e-02 4.807458148098862627e-01
1.403636586213555574e+09 3.177485615015029907e-02 3.514041425660252571e-03 -1.098280623555183411e-01 -8.419532021878896322e-02 -8.767236927361136134e-01 -2.370302502465091582e-02 4.729745038087030951e-01
1.403636586263555765e+09 3.576400130987167358e-02 9.241455700248479843e-04 -1.075426936149597168e-01 -8.607763040087898498e-02 -8.812975275254971708e-01 -2.296450172170484694e-02 4.640882902882697003e-01
1.403636586313555479e+09 4.012966156005859375e-02 -1.120138564147055149e-03 -1.055433601140975952e-01 -8.907467403248739424e-02 -8.858853708516070125e-01 -2.153549043776653918e-02 4.547626136884184711e-01
1.403636586363555670e+09 4.530033841729164124e-02 -2.489428734406828880e-03 -1.042438894510269165e-01 -9.148778317760354606e-02 -8.905285160154525759e-01 -2.039399456808553210e-02 4.451662977788416464e-01
1.403636586413555622e+09 5.112458392977714539e-02 -3.812229027971625328e-03 -1.029875651001930237e-01 -9.453068443578215019e-02 -8.950707694637123346e-01 -1.843532502493884853e-02 4.353991342928523745e-01
1.403636586463555574e+09 5.711242184042930603e-02 -4.041474778205156326e-03 -1.021808534860610962e-01 -9.465940665853267433e-02 -8.992920160848479894e-01 -1.796269531750903023e-02 4.266038069614881967e-01
1.403636586513555527e+09 6.262342631816864014e-02 -3.215080592781305313e-03 -1.010501906275749207e-01 -9.416027607920746112e-02 -9.029923789915417220e-01 -1.769983859940492052e-02 4.188380613142008158e-01
1.403636586563555717e+09 6.710109114646911621e-02 -1.422326778993010521e-03 -9.951260685920715332e-02 -9.283508959472031030e-02 -9.057632542287351596e-01 -1.655033018493652641e-02 4.131593639259332207e-01
1.403636586613555431e+09 7.029560953378677368e-02 1.492809620685875416e-03 -9.737914800643920898e-02 -9.184929666236610335e-02 -9.074490604866828347e-01 -1.536704310042110583e-02 4.097118051884950374e-01
